ID_a,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_4,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
9429,9430,400000,2,2,2,30,2,0,0,24054,1624,1328,1022,3000,1000,1171,0
2151,2152,150000,1,1,2,24,-1,-1,-1,1050,3258,3735,1461,2348,3626,3089,0
24401,24402,150000,1,1,2,36,-1,-1,-1,5856,4914,99,45,2982,0,993,0
20219,20220,230000,2,2,2,53,0,0,0,9358,5000,5000,10000,5000,10018,6850,0
29544,29545,50000,1,2,2,40,0,0,0,49224,1821,2200,2000,500,9000,331,0
22800,22801,170000,2,1,2,30,0,-1,-1,15220,8404,16835,2200,5510,5000,8100,0
27203,27204,280000,1,3,3,42,1,-2,0,-191,0,6100,4000,3500,2500,2000,0
13283,13284,270000,2,2,1,37,0,0,0,110593,4500,3500,4000,3000,3000,2200,0
25710,25711,360000,2,1,2,35,-2,-2,-2,-3,0,0,0,0,600,590,0
5004,5005,420000,2,2,2,28,-1,0,0,27186,5009,5006,5000,5000,61084,3000,0
23010,23011,230000,2,2,1,43,0,0,0,226319,9309,8795,8337,6015,6292,6080,1
15996,15997,140000,2,1,1,37,0,0,0,136431,4849,6703,6120,4015,4042,4057,1
1627,1628,50000,2,2,1,47,0,0,0,44624,2355,1064,140,296,296,301,1
19840,19841,90000,2,2,1,32,0,0,-1,4857,0,0,1011,4385,17889,9455,0
9714,9715,10000,2,1,2,24,2,0,2,6524,1300,2300,0,900,500,0,0
21315,21316,210000,1,3,1,47,-1,-1,-2,1772,0,0,0,0,0,0,0
358,359,110000,2,4,2,24,0,0,0,83755,3000,2900,2900,3000,3500,4000,0
138,139,50000,2,3,1,51,-1,-1,-1,752,300,5880,0,0,0,0,1
8491,8492,120000,1,1,1,48,-1,-1,-1,360,360,360,150,870,510,870,1
16766,16767,50000,1,2,3,34,0,0,0,8603,1200,1141,1006,0,0,0,0
11181,11182,140000,2,1,2,26,0,0,0,84151,5000,5000,4000,5000,5000,5000,0
340,341,240000,2,2,2,30,-2,-2,-2,92,92,92,0,92,0,1883,0
4857,4858,50000,2,3,1,32,1,2,2,45652,0,4000,0,1432,3100,0,1
28942,28943,390000,2,1,2,32,-1,0,0,46895,7518,12006,13006,4006,25011,14009,0
17823,17824,30000,1,3,2,25,2,0,0,23421,1500,1500,1439,1600,3200,0,1
9569,9570,20000,1,2,1,38,0,0,0,6715,1287,1296,945,0,481,829,0
13865,13866,180000,2,2,2,44,-1,-1,-1,7432,7433,7184,7184,7344,7184,7184,0
17330,17331,30000,2,1,2,38,-2,-2,-2,1232,764,1920,544,390,954,1913,0
10582,10583,80000,2,3,2,54,0,0,-1,12011,3794,6000,6500,0,4000,0,0
5498,5499,150000,1,1,2,66,0,0,2,131027,6600,16200,5200,5110,0,5300,0
21300,21301,20000,1,2,1,50,0,0,0,18865,1500,2580,1279,654,7688,0,0
8556,8557,250000,2,2,2,32,0,0,0,72618,3800,3000,4500,3000,5000,6000,0
10913,10914,170000,2,2,1,28,1,-2,0,0,0,9311,1257,10872,14003,1500,0
1932,1933,260000,2,1,2,36,-2,-2,-2,1891,2637,2280,746,1989,1668,2605,0
2352,2353,20000,1,2,1,34,0,0,0,12619,2800,0,800,800,1400,1000,1
15848,15849,70000,2,2,2,28,0,0,0,68462,3100,3160,3100,2500,2600,2800,0
3236,3237,120000,2,1,1,41,0,0,0,118847,5000,6000,5000,5000,5000,5000,0
12355,12356,100000,2,2,1,29,0,0,0,49707,2000,2000,1691,1782,1739,1400,0
9493,9494,120000,2,2,2,29,-2,-2,-2,3570,0,0,0,0,0,6330,1
27296,27297,10000,1,3,2,43,0,0,0,9545,1117,1125,2139,304,315,345,0
3807,3808,100000,2,3,2,46,0,0,0,94657,3000,2009,3000,2000,2000,1701,0
1936,1937,20000,2,1,2,24,1,-1,-1,0,20087,2200,600,0,500,0,1
5619,5620,90000,2,2,2,23,0,0,0,19204,2000,2000,1000,1000,2000,2000,0
14973,14974,30000,1,3,1,55,2,2,7,2395,0,0,0,0,0,0,1
20538,20539,100000,1,4,2,28,-2,-2,-2,1000,0,0,0,0,0,0,0
25372,25373,200000,2,1,1,32,-2,-2,-2,14202,0,505,0,0,0,4950,0
18800,18801,30000,2,1,2,26,-1,-1,-1,2089,780,1152,780,2678,1544,1588,0
26269,26270,110000,2,2,1,41,0,0,0,104740,5000,5045,7021,7000,5000,3000,0
6139,6140,280000,1,1,2,33,0,0,0,275487,8879,4743,1640,0,0,0,0
785,786,500000,2,1,2,26,1,-2,-2,31421,22157,0,0,0,0,0,0
23173,23174,180000,2,2,2,36,-1,-1,-1,25359,28703,1535,15000,0,5793,36702,0
8036,8037,140000,2,2,2,28,-2,-2,-2,-176,0,0,0,0,0,652,0
8315,8316,50000,2,1,2,38,0,0,0,46179,1881,1683,1064,900,862,1000,0
29194,29195,130000,1,2,3,22,0,0,-2,25200,0,0,0,500,0,0,0
22052,22053,50000,2,2,2,29,1,2,2,22021,1000,2000,1000,1000,1000,1000,0
18556,18557,200000,2,1,2,25,-2,-2,-2,-3,776,0,1107,586,0,0,0
2169,2170,230000,2,1,2,30,1,-2,-2,0,0,0,0,0,0,0,0
23012,23013,170000,2,2,1,38,0,0,-2,9550,1055,0,0,0,0,0,0
20393,20394,170000,1,4,1,40,0,0,0,171650,6384,7540,7540,6301,6517,6035,0
20724,20725,270000,1,3,2,38,2,2,2,258442,10350,11000,0,16002,111,8100,1
17294,17295,30000,2,3,1,31,2,3,2,30057,0,1700,1100,3,1053,1303,0
22652,22653,360000,2,2,1,34,-1,0,-1,4874,5000,1166,1297,0,0,0,0
14138,14139,50000,1,2,1,35,0,0,0,49008,2171,2021,930,31074,1503,1030,0
18693,18694,50000,2,1,2,25,0,0,0,37014,1900,2000,2000,2000,1000,1500,0
11826,11827,30000,1,2,2,25,2,2,0,29894,2300,0,784,984,1400,0,0
25833,25834,500000,2,1,2,45,-2,-2,-2,0,0,1742,27291,0,0,6386,0
16346,16347,70000,2,1,1,45,1,2,2,6369,0,3450,0,2079,0,0,1
6591,6592,50000,2,2,1,41,2,0,0,33343,1502,1000,0,30070,1180,1000,0
4458,4459,140000,2,2,1,32,0,0,0,129653,5820,4920,3600,3700,3900,3602,0
14325,14326,120000,2,2,2,23,0,0,0,38842,2300,1200,1000,1000,888,60000,0
7597,7598,20000,2,1,2,22,-1,-1,-1,7702,274,1395,10555,0,9588,491,1
9370,9371,90000,2,2,1,55,0,-1,-1,15000,1055,0,2500,2000,1132,1110,1
26330,26331,180000,2,2,1,48,-2,-1,-1,-15,2131,1494,7780,8416,0,1316,0
29002,29003,240000,2,2,1,31,1,2,2,6900,0,4000,1000,1200,2000,0,1
4652,4653,210000,1,1,2,30,-1,-1,-1,4830,0,1000,15385,5302,5112,4213,0
22602,22603,130000,2,2,1,43,-1,-1,-1,2292,6776,2811,3589,11351,1543,1109,0
442,443,30000,2,1,2,26,1,-2,-1,0,0,945,0,197,2995,0,0
19799,19800,150000,2,3,1,40,-2,-2,-2,0,0,0,0,0,4095,0,0
9591,9592,50000,2,3,1,36,0,0,0,46311,2014,1332,698,310,500,330,0
28077,28078,230000,2,1,2,46,-1,-1,-1,699,699,699,999,1149,849,999,0
26286,26287,350000,2,1,1,30,0,0,0,43548,15000,15000,6000,1013,1445,5000,0
9649,9650,80000,1,2,2,31,0,0,0,45605,1800,2000,2000,2000,2500,4000,0
26587,26588,70000,1,1,2,28,1,-1,2,-47,700,3000,0,0,0,4000,1
5744,5745,400000,2,1,1,36,-1,-1,-1,14421,8911,13025,2816,6856,11069,6823,0
15747,15748,100000,2,2,2,22,1,2,0,96491,0,5000,3000,2113,2995,139,0
17438,17439,50000,2,1,1,30,0,0,0,46791,1593,1855,1341,706,1000,5454,0
15845,15846,80000,2,2,2,25,-1,-1,0,2177,2000,5860,0,0,0,0,0
20083,20084,210000,2,1,2,31,1,-2,-2,0,0,0,0,0,0,0,0
11951,11952,280000,1,1,2,32,0,0,0,32068,5000,5000,5000,0,500,4800,0
929,930,200000,1,1,1,34,-2,-2,-2,1242,4034,945,2366,2947,1143,744,0
28895,28896,210000,2,1,1,47,-2,-2,-2,234,0,0,0,0,0,2197,0
22852,22853,20000,2,2,2,30,1,2,0,16560,0,1600,1602,900,900,636,0
8767,8768,20000,1,2,2,23,0,0,0,13987,2200,900,500,332,2000,0,0
18213,18214,300000,1,1,3,50,0,0,0,301731,60000,80006,10523,8565,8700,3412,1
11120,11121,20000,2,2,2,23,-1,-1,-1,390,390,390,390,390,390,390,0
14730,14731,70000,2,3,2,22,0,0,0,52899,1726,3028,1026,1195,1060,1031,0
11738,11739,120000,2,2,1,30,2,0,0,87199,4110,4203,7100,0,7396,3700,1
13790,13791,50000,1,2,1,37,0,0,0,33105,10005,5000,4800,1002,2000,2000,0
28628,28629,80000,2,1,2,32,0,0,0,70163,4000,3000,2800,3000,3000,3000,0
21930,21931,170000,2,2,2,27,0,0,0,168858,7000,6500,8000,15462,2163,4300,0
27080,27081,290000,1,1,2,38,-2,-2,-2,2318,1827,2066,2287,1242,1827,60860,0
2011,2012,150000,1,1,1,51,0,0,0,128968,12900,0,5399,4224,1830,1889,0
17297,17298,80000,2,3,2,33,0,0,0,107044,5000,5000,5000,2000,8500,3000,0
7611,7612,80000,1,3,1,60,0,0,0,68085,10000,1500,1000,1100,1041,1500,0
19657,19658,50000,2,2,2,33,1,2,0,49633,24,2039,1965,1455,2000,1877,0
16028,16029,50000,2,3,3,43,1,2,0,17962,1400,0,1289,800,1000,1000,1
26356,26357,180000,2,2,1,33,0,0,0,165839,20064,30032,20027,40000,10000,0,0
29680,29681,50000,1,3,1,47,1,2,0,16217,0,1586,1300,1546,900,0,0
18990,18991,40000,2,2,1,32,0,0,0,40368,1603,2000,2014,2503,2103,2221,0
21312,21313,160000,1,3,1,57,-1,-1,-2,759,209,0,0,1000,596,1436,1
6564,6565,60000,1,2,2,31,0,0,0,53234,2580,2557,2500,4500,0,2000,0
27845,27846,30000,2,2,1,27,2,0,2,20581,1700,3300,1000,1000,1100,1000,1
16390,16391,60000,2,2,1,33,0,0,0,56038,1911,1879,1500,1000,1019,1500,1
11172,11173,60000,2,3,2,26,0,0,0,58643,2100,2000,1000,959,1300,500,0
7835,7836,100000,2,1,2,26,0,0,2,64086,6005,2600,2600,0,2685,2800,0
22967,22968,80000,2,2,1,31,0,0,0,70492,2806,4006,1804,2003,3004,1502,1
3361,3362,310000,2,1,1,39,-1,-1,-1,1989,4566,5433,5724,1336,0,3167,0
12966,12967,400000,1,2,1,40,7,6,4,405366,0,0,0,106,2281,42617,1
10135,10136,40000,2,1,2,24,-1,2,-1,780,0,390,780,0,150,780,1
29033,29034,20000,2,3,1,52,0,0,2,10248,1501,2743,0,1686,2089,0,1
18019,18020,130000,1,2,1,48,3,2,2,120326,5000,0,15000,5327,22,10,1
1141,1142,30000,2,1,2,25,0,0,0,19801,3000,0,700,1500,0,323,0
27858,27859,110000,2,2,1,25,2,0,0,30079,1494,1402,1534,800,700,616,1
28048,28049,180000,2,2,2,29,-1,-1,-2,4184,0,0,0,0,0,0,0
15007,15008,240000,1,1,2,36,0,0,0,131477,6009,3017,1048,150004,5613,5809,0
15434,15435,50000,1,2,2,25,0,0,-1,48517,5204,5196,8557,48011,2040,2121,0
16743,16744,50000,1,2,2,39,1,3,2,50180,0,1266,0,2301,0,748,0
18454,18455,50000,2,3,1,26,2,2,0,50002,2330,0,2470,1215,1231,1000,1
3134,3135,180000,2,1,2,28,0,0,0,12595,7000,7000,7000,5000,326,7276,0
21544,21545,10000,2,2,2,23,-1,-1,0,9438,1985,9436,1000,1500,0,11571,0
6990,6991,20000,1,3,2,59,2,2,0,5119,1500,1000,1000,1000,1000,1000,0
19627,19628,100000,2,2,1,44,0,-1,-1,1603,1440,1440,1440,1440,6059,1440,0
27290,27291,240000,1,2,3,35,0,0,0,18392,1505,1327,1500,500,500,2000,0
18626,18627,120000,2,2,1,26,-1,-1,-1,9267,29600,1980,0,0,42138,26341,0
17858,17859,80000,1,2,2,26,-2,-2,-2,2970,0,0,0,16597,0,0,0
1823,1824,200000,2,3,2,30,0,0,0,185723,8009,6402,6715,4625,50086,5458,0
10081,10082,300000,1,1,1,44,0,0,0,58137,3000,2000,1500,3000,1000,3000,0
3259,3260,20000,1,2,2,46,0,0,0,20376,2000,1500,607,1360,1300,20538,0
10213,10214,220000,2,1,2,30,1,2,-1,29007,0,339,500,0,12999,0,0
4020,4021,50000,1,2,2,23,0,0,0,49798,2193,2040,330,492,332,500,0
28217,28218,160000,2,3,1,38,0,0,0,151963,5100,7100,7500,4500,5000,4800,0
24950,24951,50000,1,2,1,35,1,2,0,45442,0,1900,3300,0,1558,1833,0
3500,3501,30000,2,3,1,56,2,2,2,17643,1500,0,3000,1500,0,1900,1
2658,2659,180000,2,1,1,46,1,2,2,82505,6000,0,15000,0,18000,0,0
22947,22948,270000,2,2,1,34,0,0,0,106600,4500,5800,4300,5000,4500,4500,0
17514,17515,390000,2,2,1,41,0,0,0,216622,7244,7500,7228,7103,7214,7000,0
13749,13750,130000,2,1,1,33,-1,2,0,10653,13,12454,30,21,5488,1725,0
10516,10517,350000,2,2,2,33,0,0,0,293303,50070,10000,8000,15036,30050,8110,0
1819,1820,180000,2,1,2,41,0,0,0,37353,1012,5549,17000,3322,0,2633,0
7461,7462,90000,1,1,2,52,0,0,0,91656,5110,2000,3000,1000,3000,3000,0
5624,5625,210000,2,2,1,33,0,0,0,206409,8546,7542,11538,3735,4129,2821,0
17815,17816,30000,1,2,2,23,0,0,0,30620,2000,2500,1200,1000,0,0,0
27320,27321,180000,1,1,1,41,1,2,2,114952,6000,5100,5000,0,5000,5000,1
7064,7065,50000,2,2,2,23,0,0,2,47020,2139,2500,6,2000,2000,2000,1
20702,20703,310000,1,2,2,34,0,0,0,200328,3860,0,2000,1895,2000,2000,0
9342,9343,20000,2,3,2,50,0,0,0,16350,1300,1400,1000,1000,626,300,0
12336,12337,50000,1,2,1,38,0,0,0,22178,1700,1650,850,700,1000,1000,0
4669,4670,50000,1,2,1,57,0,0,0,25551,2733,759,500,6326,3259,2281,1
9428,9429,50000,2,2,1,29,0,0,2,40117,6138,0,3618,0,1850,1862,1
5476,5477,16000,2,2,1,48,2,2,0,4577,0,1089,196,365,1500,0,0
29755,29756,80000,1,3,1,43,2,-1,2,1473,1473,3133,0,1473,390,390,0
28123,28124,80000,2,2,1,41,0,0,2,78480,3100,6300,0,1743,1588,1628,1
15670,15671,140000,1,2,2,30,-1,-1,0,1288,0,143200,5200,2352,2000,2000,0
1856,1857,540000,2,1,2,34,-1,-1,-1,1784,892,1000,946,946,946,946,0
2282,2283,90000,2,3,1,49,0,0,0,104494,3592,3382,3319,3172,4000,2360,0
28002,28003,230000,2,1,2,29,2,-1,-1,711,711,711,711,711,291,1131,0
20392,20393,240000,1,2,2,25,0,0,0,62946,2212,2237,5000,5000,5000,3413,0
13392,13393,50000,2,1,2,25,0,0,0,23794,1398,1136,483,340,368,300,0
22785,22786,190000,2,2,1,39,0,0,0,180201,7000,7000,3100,92101,3200,4300,1
6439,6440,230000,2,1,2,33,-2,-2,-2,4533,0,510,0,162,0,0,0
6031,6032,330000,2,1,2,33,1,-2,-1,-200,0,0,350,0,200,0,0
386,387,80000,2,1,2,29,1,-1,-2,0,80000,0,0,0,0,0,0
1628,1629,140000,2,3,1,31,2,2,2,89910,5000,1800,5000,1900,4700,0,0
11777,11778,150000,1,2,2,31,-1,-1,0,8839,11394,0,13000,7722,11000,21191,0
27816,27817,110000,2,2,2,25,-2,-2,-2,-2628,165,36621,1496,10000,5000,0,0
28987,28988,260000,2,2,1,41,0,0,0,195465,8400,8800,25000,0,8000,21000,0
13851,13852,30000,1,3,2,39,1,2,0,27934,0,2000,1100,1100,1042,917,1
7718,7719,150000,2,2,1,30,1,2,0,36472,0,5035,5000,900,10000,7000,1
7544,7545,50000,2,1,2,22,0,0,0,49077,2610,2609,715,930,2000,770,0
11381,11382,360000,2,2,1,46,-1,-1,-1,6402,13389,3785,7527,6418,9187,15762,1
4658,4659,170000,2,1,1,28,0,0,0,20302,3000,1000,5000,3205,60,0,0
12497,12498,200000,1,1,2,34,0,0,2,156449,10000,15000,0,10000,0,11000,1
9101,9102,50000,2,2,2,26,0,0,-1,48801,2144,1000,19251,622,558,290,0
10058,10059,20000,2,2,2,23,1,2,0,17538,0,1400,352,1139,0,1500,0
1842,1843,80000,2,2,2,40,0,0,0,78717,3300,3300,2000,2200,2100,1900,0
18881,18882,50000,2,2,2,31,0,0,0,51036,1762,2314,1200,1000,1000,500,0
16585,16586,470000,1,1,2,27,0,0,0,213495,10005,9001,8001,5001,5001,6145,0
28434,28435,50000,2,2,1,45,0,0,0,39944,2124,2037,1130,295,302,296,0
3868,3869,80000,2,2,1,43,-2,-2,-2,398,381,607,0,0,0,598,1
5054,5055,200000,2,2,2,31,1,-2,-1,0,0,6372,1957,0,596,789,0
5889,5890,280000,1,2,1,41,-1,-1,-1,3520,3110,3188,4189,10276,9898,1691,0
14376,14377,30000,1,3,1,47,2,2,2,19150,600,5229,1000,0,0,0,0
19086,19087,180000,2,2,1,37,0,0,0,88275,2800,3333,3310,2900,3040,3500,0
24306,24307,280000,1,2,2,30,0,0,0,29161,1282,233836,6935,5931,19157,5905,0
28529,28530,20000,2,3,1,36,-1,-1,2,626,626,1252,0,626,776,626,1
16715,16716,300000,1,6,1,46,0,0,0,289299,15000,13274,1010,185,2497,2497,0
3808,3809,220000,1,1,2,35,0,0,0,158882,8000,5669,7599,14800,2303,2000,0
27111,27112,70000,1,3,1,46,1,2,2,11300,0,3000,0,1200,0,1500,1
935,936,50000,1,2,2,30,0,0,0,21062,2000,1000,0,0,0,0,0
10651,10652,500000,1,1,2,54,-2,-2,-2,2634,1119,1318,36032,0,11270,28051,0
1774,1775,120000,2,1,2,28,-2,-2,-2,-8,2054,0,409,872,1539,580,0
26650,26651,30000,1,2,2,25,2,0,0,29608,1600,3000,1200,139,0,0,0
24995,24996,160000,1,6,1,44,0,0,0,151394,5500,7054,6511,4500,4500,4500,0
3744,3745,120000,2,1,2,26,-2,-2,0,10415,5771,120055,5073,3508,3707,3016,0
17373,17374,110000,2,1,2,33,-2,-2,-2,0,0,0,0,0,0,766,0
5443,5444,80000,1,1,1,53,0,-1,0,2783,1200,21000,0,0,0,0,0
27396,27397,230000,1,2,1,39,1,-1,0,-430,18675,0,991,0,5400,0,0
13969,13970,210000,2,1,1,38,-1,-1,-2,4868,13174,16114,3353,10775,3000,16520,0
23377,23378,550000,2,2,1,32,2,0,0,548551,21094,22863,167622,14000,4300,158064,1
1875,1876,210000,2,2,1,32,-1,0,0,164015,9320,4894,3301,3,4994,116880,0
22190,22191,400000,2,2,2,30,0,0,0,438569,16718,16289,14100,12958,7807,6667,0
3760,3761,80000,1,4,2,27,-2,-2,-2,46089,4840,0,0,0,0,0,0
28010,28011,420000,2,2,2,29,0,0,0,267050,10000,10200,11000,21500,12000,15000,0
22958,22959,210000,2,2,1,46,0,0,0,134700,6149,4100,4547,2500,3000,2500,0
3052,3053,280000,1,1,1,44,1,-2,-2,-136,360,360,360,317,6252,8,0
20125,20126,80000,2,2,2,30,0,-1,-1,21072,2620,0,27194,1381,1922,2781,0
13654,13655,50000,2,3,1,35,0,0,0,48829,2046,3000,1500,1000,1600,1500,0
24749,24750,50000,1,2,2,44,0,0,2,47674,1764,6739,29,700,704,705,0
13146,13147,140000,2,2,2,32,-1,-1,-2,3003,3134,0,0,1186,0,1047,1
28035,28036,430000,2,3,2,30,0,0,0,308741,12000,11000,11000,10000,8000,8000,0
4615,4616,30000,1,3,2,23,2,0,0,29144,2033,1420,0,92,0,0,1
15812,15813,120000,2,1,2,28,0,0,-2,2750,0,0,0,4186,2000,1000,0
3321,3322,10000,2,2,1,44,0,0,-2,4125,1275,0,0,0,0,0,0
27210,27211,160000,1,1,2,27,-1,-1,-1,1111,1111,0,6795,0,0,0,0
22630,22631,200000,2,5,1,41,1,-2,-1,0,0,650,0,0,89,0,0
22432,22433,120000,2,3,1,47,-2,-2,-2,0,0,0,0,0,0,0,0
3311,3312,210000,2,1,2,27,0,0,0,135066,5600,4000,3220,3400,3252,3400,0
26491,26492,100000,2,3,1,50,0,0,0,92956,4333,3518,3567,3183,2674,2836,0
29957,29958,500000,1,2,2,31,0,0,0,29566,6025,294318,10254,7524,5009,2333,0
29531,29532,240000,1,1,1,34,1,-2,-2,0,0,0,0,0,0,150,1
29070,29071,230000,2,3,1,52,-2,-2,-2,986,3939,2244,1421,0,0,236,0
12743,12744,500000,2,1,1,46,-2,-2,0,28412,72234,248902,3582,3202,52190,53710,0
12871,12872,200000,1,2,2,27,0,-1,-1,7934,16140,1000,0,0,0,0,0
11595,11596,50000,1,2,2,31,0,0,0,40754,2000,2000,3000,3000,0,0,0
8210,8211,300000,2,2,1,33,-2,-2,-2,11613,1513,1000,1059,0,0,51167,0
11431,11432,80000,2,2,1,49,0,0,0,79545,3708,1364,809,989,930,1216,1
20012,20013,200000,2,1,2,41,-1,-1,-1,2615,9855,21162,45614,23359,25713,9884,0
20013,20014,350000,2,1,1,42,-1,2,-1,3931,0,27036,1559,1962,3683,3074,0
17740,17741,360000,2,3,1,70,-1,-1,2,1960,800,3,0,0,0,0,0
21386,21387,40000,1,1,1,57,0,0,0,87313,2729,3692,2846,7540,0,0,0
16018,16019,500000,2,1,2,28,0,0,0,229258,10042,8048,20141,10000,12000,15000,0
1517,1518,190000,1,3,1,49,2,2,2,178367,5000,3000,7100,8700,9300,9500,1
28520,28521,50000,2,2,1,47,0,0,2,9532,5000,0,1400,0,659,664,0
22207,22208,110000,2,1,2,24,0,0,0,111863,6001,5000,5060,2000,3000,5000,0
4492,4493,50000,1,2,2,26,2,2,2,32976,2000,0,2800,0,3100,0,1
22054,22055,230000,2,1,2,29,-2,-2,-1,20517,12903,10880,10125,3076,21162,3224,0
3112,3113,440000,1,1,2,43,0,0,0,58108,2400,3000,2000,5000,4000,4000,0
16566,16567,20000,1,2,2,29,1,2,2,11586,0,3000,0,5000,0,3000,1
16294,16295,110000,2,1,1,44,0,0,2,87418,7900,0,8600,3800,0,3700,1
11834,11835,30000,2,3,1,53,2,0,0,34775,1733,2452,1072,1089,3101,5000,0
2866,2867,80000,2,1,2,26,0,0,0,66982,2986,3056,2787,2745,2564,2926,0
855,856,30000,2,2,2,25,-2,-2,-2,26957,1333,2256,27497,787,200,0,0
27555,27556,360000,1,3,2,54,-2,-2,-2,390,390,390,390,390,390,96702,0
4912,4913,160000,1,3,1,57,-1,-1,-1,390,390,390,390,390,390,390,0
13860,13861,150000,2,1,2,32,0,0,0,35601,2003,2000,3419,13,2088,9,0
5463,5464,30000,2,2,2,25,-1,2,0,4471,1500,0,1000,1500,1000,800,0
18184,18185,50000,1,2,1,46,-1,-1,-1,4270,1600,3106,0,0,1370,3930,0
22760,22761,500000,2,1,1,34,-2,-2,-2,13000,13000,13000,13000,13000,13000,13000,0
5482,5483,20000,2,2,1,27,0,0,-1,7286,1006,780,0,0,0,0,0
12605,12606,60000,1,3,2,29,0,0,0,4262,7662,1269,1908,1000,727,0,0
27394,27395,300000,1,2,1,40,0,0,0,25492,3000,3000,3000,3000,5000,5000,0
18352,18353,80000,2,1,2,23,-2,-2,-2,390,390,780,390,740,552,4390,0
3828,3829,50000,1,1,1,35,0,0,0,40730,4069,1500,1500,0,5000,0,0
27092,27093,50000,1,2,1,36,-1,-1,-1,630,1000,1104,9182,275,801,184,0
4697,4698,130000,1,2,2,28,2,2,0,134505,6200,0,3500,3238,3216,3207,1
15200,15201,90000,2,2,2,30,2,0,0,75620,3300,3350,3300,5500,1600,3950,1
4987,4988,50000,2,2,2,24,0,0,0,26239,1300,5869,1000,795,1000,1000,0
4650,4651,130000,2,2,1,50,-1,-1,-1,1504,1027,2172,836,836,0,2508,0
17543,17544,20000,2,2,1,40,0,0,0,10470,1145,1546,1400,390,73,19371,0
25789,25790,150000,2,1,1,35,-1,-1,-2,3003,2698,3137,9643,4395,2229,3041,0
26423,26424,420000,2,1,2,36,0,0,0,20326,1479,1204,1000,0,15235,242,0
17709,17710,410000,2,1,1,34,1,-2,-2,0,0,0,0,0,0,3996,0
10288,10289,150000,2,3,1,33,0,0,0,21112,5000,4500,3300,300,2029,16368,0
21477,21478,50000,2,2,1,27,0,0,0,48292,2300,1900,1500,1194,1000,1000,0
21180,21181,180000,1,1,1,46,0,0,0,178517,5000,7000,5200,2000,2060,2000,0
6796,6797,30000,1,3,1,47,0,0,0,27609,3630,0,1300,0,0,0,0
5808,5809,640000,1,1,2,36,0,0,0,192325,4000,4000,3000,5000,5000,3000,0
29805,29806,60000,1,2,1,40,0,0,0,53896,2500,2500,2500,2000,2100,2200,0
17839,17840,280000,1,2,2,26,0,-1,-1,51951,25486,6213,262,0,0,18342,0
5410,5411,260000,2,2,1,43,-2,-2,-2,690,2500,0,0,0,0,0,0
8333,8334,360000,1,1,1,44,0,0,0,333549,15047,15000,14000,5008,10055,30015,0
2800,2801,20000,1,3,3,46,0,0,0,15523,2000,1500,500,0,0,0,0
9836,9837,110000,2,2,1,46,-2,-1,0,1495,86367,2846,2755,2838,2808,2740,0
10332,10333,200000,1,2,1,41,-2,-2,-2,23025,0,1400,1110,1000,0,1736,1
12728,12729,210000,2,1,1,32,1,-2,-2,0,0,0,0,0,0,0,0
24000,24001,50000,1,2,2,23,2,2,0,51246,8,2401,2254,2004,704,707,0
28403,28404,210000,2,2,2,29,-1,0,0,103591,3831,3357,2098,610,763,1131,0
13778,13779,30000,2,2,2,25,2,2,2,24022,1700,1100,1000,1200,1100,1200,1
7815,7816,250000,1,1,2,29,-1,-1,-1,12044,3276,4057,1196,5123,6,2539,0
4378,4379,180000,2,2,1,34,2,2,2,95008,4500,3500,4000,4000,4000,4000,1
8921,8922,200000,1,2,1,33,-1,-1,-1,3353,5341,5966,3348,5061,7128,4722,0
21259,21260,210000,1,1,1,50,1,-2,-2,0,0,0,0,0,484,0,0
6716,6717,310000,2,1,2,39,0,0,0,300500,11027,10500,14000,10000,10000,10000,0
20120,20121,100000,2,2,2,42,0,0,0,117464,2962,2986,2807,2686,2767,2909,1
2261,2262,100000,1,3,2,30,0,0,0,46675,1800,2000,1700,1683,3500,1500,1
7429,7430,120000,1,3,2,50,-1,-1,-1,390,0,780,0,0,0,0,1
20389,20390,10000,1,2,2,24,1,2,0,5378,0,1300,1200,900,0,700,0
9302,9303,300000,1,1,2,41,-1,-1,-1,2930,1610,0,800,0,1951,0,0
28446,28447,180000,2,2,1,44,-2,-2,-2,6529,6626,6583,3179,18462,7633,6007,0
11190,11191,50000,1,3,2,34,0,0,2,9110,1500,2000,0,3000,4000,0,0
18778,18779,300000,2,1,2,29,-1,-1,-1,3438,28,342,25081,0,0,0,0
17569,17570,70000,2,2,2,34,2,0,0,71332,2744,3239,3405,1085,1102,1155,1
2007,2008,340000,1,1,1,49,-1,-1,-2,1960,1228,7270,2000,4325,0,11271,0
193,194,180000,2,1,2,24,-1,-1,0,14670,37867,0,200,0,0,0,0
13803,13804,20000,1,2,2,39,2,2,0,19518,1299,0,667,692,776,3730,1
28327,28328,110000,2,2,1,42,-1,-1,-1,776,776,776,776,776,926,776,0
8770,8771,130000,1,1,2,29,0,0,-1,9700,0,72,10458,0,2000,1230,0
16300,16301,400000,2,2,1,32,0,0,0,183339,10016,7473,6151,2000,7015,45,0
21909,21910,30000,2,2,2,23,0,0,0,19769,5896,3002,2130,2,3004,8013,0
771,772,260000,1,1,2,44,-1,-1,-1,316,316,316,316,316,466,316,0
